response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,-0.113888821,0.018518511,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,0.190740757,-0.002777785,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,-0.156481471,0.008333326,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,-0.324999992,0.015740734,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,0.423148168,0.033333326,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,0.36111113,0.023148141,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,0.175000016,0.004629622,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,-0.335185177,0.036111076,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,,,,,,
,0,-0.365740741,0.002777771,1,0,0,targImage,,,,,,,2.3332,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,24,1,39
,0,0.118518547,-0.035185178,1,0,0,targImage,,,,,,,1.6666,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,14,1,39
,0,-0.40370369,-0.005555577,1,0,0,targImage,,,,,,,2.7776,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,32,1,39
,0,-0.101851852,-0.028703725,1,0,0,targImage,,,,,,,2.7776,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,33,1,39
,0,-0.09629631,-0.058333326,1,0,0,targImage,,,,,,,1.2222,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,5,1,39
,0,0.12037037,-0.029629637,1,0,0,targImage,,,,,,,2.5554,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,30,1,39
,0,-0.151851866,-0.031481496,1,0,0,targImage,,,,,,,1.4444,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,9,1,39
,0,0.347222222,-0.024074095,1,0,0,targImage,,,,,,,2.7776,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,35,1,39
,0,0.386111083,0.022222201,1,0,0,targImage,,,,,,,1.4444,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,11,1,39
,0,0.349074046,-0.015740748,1,0,0,targImage,,,,,,,2.9998,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,39,1,39
,0,-0.366666653,-0.001851859,1,0,0,targImage,,,,,,,1.4444,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,8,1,39
,0,0.384259259,0.047222208,1,0,0,targImage,,,,,,,1.6666,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,15,1,39
,0,-0.149999972,-0.034259266,1,0,0,targImage,,,,,,,2.3332,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,25,1,39
,0,-0.122222194,-0.050000014,1,0,0,targImage,,,,,,,2.9998,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,-0.39907406,-0.008333347,1,0,0,targImage,,,,,,,1,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,0,1,39
,0,-0.097222222,0.011111118,1,0,0,targImage,,,,,,,1.8888,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,17,1,39
,0,0.160185213,-0.040740755,1,0,0,targImage,,,,,,,2.9998,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,38,1,39
,0,0.147222236,-0.025925919,1,0,0,targImage,,,,,,,2.7776,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,-0.383333312,-0.025000007,1,0,0,targImage,,,,,,,2.111,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,20,1,39
,0,-0.114814829,-0.062037044,1,0,0,targImage,,,,,,,2.111,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,21,1,39
,0,0.098148134,-0.031481496,1,0,0,targImage,,,,,,,2.3332,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,26,1,39
,0,0.130555541,-0.054629644,1,0,0,targImage,,,,,,,1,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,2,1,39
,0,-0.135185171,-0.050000014,1,0,0,targImage,,,,,,,1.6666,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,13,1,39
,0,0.143518519,-0.025925919,1,0,0,targImage,,,,,,,1.8888,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,18,1,39
,0,-0.097222222,-0.017592607,1,0,0,targImage,,,,,,,2.5554,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,29,1,39
,0,0.147222236,-0.026851866,1,0,0,targImage,,,,,,,2.111,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,22,1,39
,0,0.378703788,-0.040740755,1,0,0,targImage,,,,,,,1.8888,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,19,1,39
,0,0.382407436,-0.038888896,1,0,0,targImage,,,,,,,1,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,3,1,39
,0,-0.407407407,0.032407407,1,0,0,targImage,,,,,,,1.2222,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,4,1,39
,0,0.368518547,-0.029629637,1,0,0,targImage,,,,,,,2.5554,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,31,1,39
,0,-0.374074053,-0.022222236,1,0,0,targImage,,,,,,,2.5554,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,28,1,39
,0,0.37962963,-0.046296296,1,0,0,targImage,,,,,,,2.3332,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,27,1,39
,0,0.395370342,0.012962942,1,0,0,targImage,,,,,,,2.111,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,23,1,39
,0,-0.409259266,0.030555548,1,0,0,targImage,,,,,,,1.6666,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,12,1,39
,0,-0.102777764,-0.042592614,1,0,0,targImage,,,,,,,1,-0.125,v,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,1,1,39
,0,-0.404629637,-0.035185178,1,0,0,targImage,,,,,,,2.9998,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,0.146296325,-0.044444437,1,0,0,targImage,,,,,,,1.4444,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,10,1,39
,0,0.371296353,-0.070370392,1,0,0,targImage,,,,,,,1.2222,0.375,n,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,0.170370384,-0.025925919,1,0,0,targImage,,,,,,,1.2222,0.125,b,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,6,1,39
,0,-0.425925926,-0.003703718,1,0,0,targImage,,,,,,,1.8888,-0.375,c,2461298,001,2022-01-20_12h56.56.277,choiceRTT,3.1.3,60,1,0,40,16,1,39
