response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.378930664,-0.000712891,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,0.375073242,0.011279297,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,0.140478516,-0.005424805,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,-0.162368164,0.036323242,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,-0.326137695,0.036870117,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,-0.390258789,0.041235352,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,0.146333008,0.013369141,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,-0.107568359,0.020551758,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,,,,,,
,0,-0.341083984,-0.012192383,1,0,0,targImage,,,,,,,2.111,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,20,1,39
,0,-0.388344727,0.000458984,1,0,0,targImage,,,,,,,1.8888,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,16,1,39
,0,-0.33715332,0.013027344,1,0,0,targImage,,,,,,,1.2222,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,4,1,39
,0,0.408666992,-0.034355469,1,0,0,targImage,,,,,,,2.9998,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,39,1,39
,0,0.129663086,-0.056342773,1,0,0,targImage,,,,,,,2.111,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,22,1,39
,0,0.097241211,0.003300781,1,0,0,targImage,,,,,,,1.4444,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,10,1,39
,0,0.348735352,0.026362305,1,0,0,targImage,,,,,,,2.5554,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,31,1,39
,0,-0.159003906,0.002866211,1,0,0,targImage,,,,,,,1,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,1,1,39
,0,0.083452148,0.016557617,1,0,0,targImage,,,,,,,1.8888,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,18,1,39
,0,-0.110092773,-0.004931641,1,0,0,targImage,,,,,,,2.9998,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,0.289067383,0.049316406,1,0,0,targImage,,,,,,,1.6666,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,15,1,39
,0,-0.188393555,0.013769531,1,0,0,targImage,,,,,,,2.5554,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,29,1,39
,0,-0.383393555,-0.019902344,1,0,0,targImage,,,,,,,1.6666,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,12,1,39
,0,-0.428432617,-0.011088867,1,0,0,targImage,,,,,,,2.3332,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,24,1,39
,0,-0.121303711,-0.013413086,1,0,0,targImage,,,,,,,2.7776,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,33,1,39
,0,0.325161133,0.098564453,1,0,0,targImage,,,,,,,1.4444,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,11,1,39
,0,0.119765625,0.001303711,1,0,0,targImage,,,,,,,2.7776,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,-0.135742188,0.025073242,1,0,0,targImage,,,,,,,1.8888,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,17,1,39
,0,0.407680664,-0.062871094,1,0,0,targImage,,,,,,,2.7776,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,35,1,39
,0,-0.10671875,0.027050781,1,0,0,targImage,,,,,,,1.6666,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,13,1,39
,0,0.059487305,0.024243164,1,0,0,targImage,,,,,,,1.2222,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,6,1,39
,0,-0.372695312,-0.003188477,1,0,0,targImage,,,,,,,1,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,0,1,39
,0,0.302670898,0.018032227,1,0,0,targImage,,,,,,,2.3332,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,27,1,39
,0,-0.362749023,0.011303711,1,0,0,targImage,,,,,,,2.5554,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,28,1,39
,0,0.328842773,0.02715332,1,0,0,targImage,,,,,,,2.111,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,23,1,39
,0,0.147768555,0.011147461,1,0,0,targImage,,,,,,,2.5554,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,30,1,39
,0,-0.127998047,-0.004272461,1,0,0,targImage,,,,,,,2.3332,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,25,1,39
,0,-0.052910156,-0.006640625,1,0,0,targImage,,,,,,,2.111,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,21,1,39
,0,0.352358398,0.0115625,1,0,0,targImage,,,,,,,1.8888,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,19,1,39
,0,0.382236328,-0.035039063,1,0,0,targImage,,,,,,,1,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,3,1,39
,0,-0.449707031,-0.009379883,1,0,0,targImage,,,,,,,2.9998,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,0.188344727,-0.021542969,1,0,0,targImage,,,,,,,1.6666,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,14,1,39
,0,-0.103901367,-0.00894043,1,0,0,targImage,,,,,,,1.2222,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,5,1,39
,0,-0.097558594,-0.000146484,1,0,0,targImage,,,,,,,1.4444,-0.125,v,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,9,1,39
,0,0.119511719,-0.005249023,1,0,0,targImage,,,,,,,2.3332,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,26,1,39
,0,-0.371513672,0.024726563,1,0,0,targImage,,,,,,,2.7776,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,32,1,39
,0,0.131108398,0.002265625,1,0,0,targImage,,,,,,,2.9998,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,38,1,39
,0,0.059404297,-0.004301758,1,0,0,targImage,,,,,,,1,0.125,b,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,2,1,39
,0,-0.378149414,-0.016362305,1,0,0,targImage,,,,,,,1.4444,-0.375,c,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,8,1,39
,0,0.450170898,0.01956543,1,0,0,targImage,,,,,,,1.2222,0.375,n,August 1/20/2022,001,2022-01-20_12h45.54.551,choiceRTT,3.1.3,60,1,0,40,7,1,39
