keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,-0.212239583,-0.266927083,1,0,0,4.4218,cross_button,0,2.9218,,0,0,0,4,1,1.5,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,-0.209635417,-0.268229167,1,0,0,3.1372,cross_button,1,2.0372,,0,1,1,0,1,1.1,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,-0.209635417,-0.268229167,1,0,0,2.2386,cross_button,1,0.9386,,0,2,2,3,1,1.3,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,-0.209635417,-0.268229167,1,0,0,2.2468,cross_button,1,0.7468,,0,3,3,6,1,1.5,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,-0.033854167,-0.2734375,1,0,0,2.5241,square_button,1,1.2241,,0,4,4,8,1,1.3,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,-0.033854167,-0.2734375,1,0,0,2.5889,square_button,1,1.4889,,0,5,5,5,1,1.1,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,0.141927083,-0.252604167,1,0,0,3.0012,plus_button,1,1.9012,,0,6,6,7,1,1.1,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,0.208333333,-0.260416667,1,0,0,2.3049,plus_button,1,1.0049,,0,7,7,1,1,1.3,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,0.057291667,-0.251302083,1,0,0,2.5715,square_button,1,1.0715,,0,8,8,2,1,1.5,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,,,,,
,0,-0.204427083,-0.26953125,1,0,0,3.9966,cross_button,1,2.4966,,,,,,,1.5,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,0.0234375,-0.266927083,1,0,0,0,0,0,6,1
,0,0.201822917,-0.260416667,1,0,0,2.903,plus_button,1,1.603,,,,,,,1.3,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,1,1,1,1
,0,-0.23828125,-0.255208333,1,0,0,2.4115,cross_button,1,1.1115,,,,,,,1.3,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,2,2,3,1
,0,0.278645833,-0.264322917,1,0,0,2.171,plus_button,1,1.071,,,,,,,1.1,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,3,3,7,1
,0,0.001302083,-0.256510417,1,0,0,1.8984,square_button,1,0.7984,,,,,,,1.1,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,4,4,5,1
,0,-0.022135417,-0.24609375,1,0,0,2.1846,square_button,1,0.8846,,,,,,,1.3,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,5,5,8,1
,0,0.018229167,-0.25,1,0,0,2.231,square_button,1,0.731,,,,,,,1.5,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,6,6,2,1
,0,0.2578125,-0.252604167,1,0,0,2.5614,plus_button,1,1.0614,,,,,,,1.5,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,7,7,4,1
,0,-0.190104167,-0.251302083,1,0,0,2.3458,cross_button,1,1.2458,,,,,,,1.1,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,0,8,8,0,1
,0,-0.178385417,-0.251302083,1,0,0,2.0793,cross_button,1,0.7793,,,,,,,1.3,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,0,9,3,1
,0,0.190104167,-0.244791667,1,0,0,2.1299,plus_button,1,1.0299,,,,,,,1.1,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,1,10,7,1
,0,0.029947917,-0.251302083,1,0,0,1.8634,square_button,1,0.7634,,,,,,,1.1,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,2,11,5,1
,0,0.029947917,-0.251302083,1,0,0,2.1141,square_button,1,0.6141,,,,,,,1.5,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,3,12,2,1
,0,0.282552083,-0.255208333,1,0,0,2.3973,plus_button,1,0.8973,,,,,,,1.5,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,4,13,4,1
,0,-0.174479167,-0.239583333,1,0,0,2.9965,cross_button,1,1.4965,,,,,,,1.5,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,5,14,6,1
,0,0.18359375,-0.260416667,1,0,0,2.6706,plus_button,1,1.3706,,,,,,,1.3,images/target_plus.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,6,15,1,1
,0,-0.234375,-0.247395833,1,0,0,2.6624,cross_button,1,1.5624,,,,,,,1.1,images/target_cross.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,7,16,0,1
,0,-0.01953125,-0.260416667,1,0,0,2.2045,square_button,1,0.9045,,,,,,,1.3,images/target_square.jpg,1,001,2022-03-10_20h25.30.924,choiceRTT,2021.2.3,Win32,60.00960154,,,,,,,1,8,17,8,1
