response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.388317193,-0.028802728,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,-0.111041938,-0.007889303,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,0.453433838,0.041908976,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,-0.124489814,0.000897522,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,0.135329929,-0.001949768,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,0.15742947,-0.021043871,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,-0.448305325,0.007697008,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,-0.42060886,0.010129734,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,,,,,,
,0,0.146099786,-0.02569831,1,0,0,targImage,,,,,,,1.2222,0.125,b,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,1,0,40,6,1,39
,0,0.426403673,-0.019081319,1,0,0,targImage,,,,,,,1.4444,0.375,n,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,1,0,40,11,1,39
,0,0.160770331,-0.032533637,1,0,0,targImage,,,,,,,1.6666,0.125,b,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,1,0,40,14,1,39
,0,-0.115618693,-0.003329332,1,0,0,targImage,,,,,,,1,-0.125,v,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,1,0,40,1,1,39
,0,-0.142045356,-0.006747064,1,0,0,targImage,,,,,,,2.7776,-0.125,v,CFH0827,001,2022-01-20_12h45.54.856,choiceRTT,3.1.3,60,1,0,40,33,1,39
