response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.092957746,-0.046478873,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,-0.102816901,-0.023943662,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,-0.418309859,0.029577465,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,0.153521127,-0.035211268,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,-0.335211268,0.028169014,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,-0.122535211,-0.016901408,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,0.422535211,-0.015492958,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,0.318309859,-0.033802817,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,,,,,,
,0,0.321126761,-0.012676056,1,0,0,targImage,,,,,,,2.111,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,23,1,39
,0,-0.388732394,-0.007042254,1,0,0,targImage,,,,,,,1.6666,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,12,1,39
,0,-0.108450704,0.03943662,1,0,0,targImage,,,,,,,2.3332,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,25,1,39
,0,0.081690141,-0.002816901,1,0,0,targImage,,,,,,,2.7776,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,-0.142253521,0.004225352,1,0,0,targImage,,,,,,,2.111,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,21,1,39
,0,0.118309859,-0.014084507,1,0,0,targImage,,,,,,,2.111,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,22,1,39
,0,0.118309859,-0.014084507,1,0,0,targImage,,,,,,,2.3332,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,26,1,39
,0,0.309859155,-0.021126761,1,0,0,targImage,,,,,,,2.9998,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,39,1,39
,0,0.309859155,-0.021126761,1,0,0,targImage,,,,,,,1.6666,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,15,1,39
,0,0.130985915,-0.01971831,1,0,0,targImage,,,,,,,1.4444,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,10,1,39
,0,-0.361971831,0.004225352,1,0,0,targImage,,,,,,,2.111,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,20,1,39
,0,-0.125352113,0.005633803,1,0,0,targImage,,,,,,,1.2222,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,5,1,39
,0,0.154929577,0.01971831,1,0,0,targImage,,,,,,,2.5554,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,30,1,39
,0,0.332394366,0.016901408,1,0,0,targImage,,,,,,,1,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,3,1,39
,0,-0.301408451,-0.011267606,1,0,0,targImage,,,,,,,1.2222,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,4,1,39
,0,0.071830986,-0.002816901,1,0,0,targImage,,,,,,,1.2222,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,6,1,39
,0,0.329577465,-0.007042254,1,0,0,targImage,,,,,,,1.4444,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,11,1,39
,0,0.354929577,-0.052112676,1,0,0,targImage,,,,,,,1.8888,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,19,1,39
,0,0.33943662,0.008450704,1,0,0,targImage,,,,,,,1.2222,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,-0.170422535,-0.021126761,1,0,0,targImage,,,,,,,2.9998,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,-0.128169014,-0.002816901,1,0,0,targImage,,,,,,,1.4444,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,9,1,39
,0,0.425352113,-0.004225352,1,0,0,targImage,,,,,,,2.5554,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,31,1,39
,0,-0.133802817,-0.028169014,1,0,0,targImage,,,,,,,1.6666,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,13,1,39
,0,-0.346478873,-0.028169014,1,0,0,targImage,,,,,,,2.5554,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,28,1,39
,0,-0.161971831,0.005633803,1,0,0,targImage,,,,,,,1,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,1,1,39
,0,-0.38028169,0.035211268,1,0,0,targImage,,,,,,,2.9998,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,-0.357746479,0.03943662,1,0,0,targImage,,,,,,,2.3332,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,24,1,39
,0,-0.41971831,0.001408451,1,0,0,targImage,,,,,,,1.4444,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,8,1,39
,0,0.422535211,-0.026760563,1,0,0,targImage,,,,,,,2.7776,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,35,1,39
,0,0.109859155,0.023943662,1,0,0,targImage,,,,,,,1,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,2,1,39
,0,-0.195774648,0,1,0,0,targImage,,,,,,,2.7776,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,33,1,39
,0,0.2,0.028169014,1,0,0,targImage,,,,,,,1.6666,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,14,1,39
,0,-0.329577465,-0.015492958,1,0,0,targImage,,,,,,,1,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,0,1,39
,0,-0.328169014,-0.007042254,1,0,0,targImage,,,,,,,1.8888,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,16,1,39
,0,0.369014085,0.011267606,1,0,0,targImage,,,,,,,2.3332,0.375,n,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,27,1,39
,0,-0.114084507,0.04084507,1,0,0,targImage,,,,,,,1.8888,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,17,1,39
,0,-0.301408451,0.025352113,1,0,0,targImage,,,,,,,2.7776,-0.375,c,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,32,1,39
,0,0.085915493,0.011267606,1,0,0,targImage,,,,,,,1.8888,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,18,1,39
,0,0.147887324,0.03943662,1,0,0,targImage,,,,,,,2.9998,0.125,b,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,38,1,39
,0,-0.184507042,0.036619718,1,0,0,targImage,,,,,,,2.5554,-0.125,v,ah:),001,2022-01-20_12h51.30.854,choiceRTT,3.1.3,60,1,0,40,29,1,39
