response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.121296311,0.045370335,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,-0.315740732,-0.018518526,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,0.330555574,0.039814808,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,0.158333349,0.013888882,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,-0.205555545,0.000925918,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,0.39074076,-0.018518526,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,-0.320370362,0.018518511,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,-0.221296286,0.021296289,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,,,,,,
,0,-0.320370362,-0.038888897,1,0,0,targImage,,,,,,,1.8888,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,16,1,39
,0,0.188888905,0.029629623,1,0,0,targImage,,,,,,,2.9998,0.125,b,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,38,1,39
,0,0.125925941,0.014814808,1,0,0,targImage,,,,,,,2.7776,0.125,b,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,-0.057407395,0.010185178,1,0,0,targImage,,,,,,,2.7776,-0.125,v,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,33,1,39
,0,-0.339814807,-0.008333341,1,0,0,targImage,,,,,,,1,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,0,1,39
,0,-0.347222214,0.00277777,1,0,0,targImage,,,,,,,1.6666,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,12,1,39
,0,-0.427777771,0.024074067,1,0,0,targImage,,,,,,,1.2222,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,4,1,39
,0,0.306481499,0.01203703,1,0,0,targImage,,,,,,,1.2222,0.375,n,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,-0.405555548,0.0324074,1,0,0,targImage,,,,,,,2.7776,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,32,1,39
,0,-0.147222211,0.01203703,1,0,0,targImage,,,,,,,2.111,-0.125,v,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,21,1,39
,0,-0.303703695,0.018518511,1,0,0,targImage,,,,,,,2.111,-0.375,c,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,20,1,39
,0,0.131481497,0.012962956,1,0,0,targImage,,,,,,,1.8888,0.125,b,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,18,1,39
,0,-0.118518451,-0.024074082,1,0,0,targImage,,,,,,,1,-0.125,v,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,1,1,39
,0,0.099074089,0.010185178,1,0,0,targImage,,,,,,,2.3332,0.125,b,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,26,1,39
,0,-0.118518451,0.009259252,1,0,0,targImage,,,,,,,1.8888,-0.125,v,mmm,001,2022-01-18_16h57.57.525,choiceRTT,3.1.3,60,1,0,40,17,1,39
