response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.392361111,-0.00462963,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,-0.084490741,0.006944444,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,0.113425926,-0.011574074,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,0.108796296,-0.027777778,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,-0.206018519,-0.038194444,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,-0.444444444,-0.016203704,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,0.391203704,-0.012731481,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,-0.366898148,-0.041666667,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,,,,,,
,0,0.131944444,-0.047453704,1,0,0,targImage,,,,,,,1.2222,0.125,b,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,6,1,39
,0,-0.372685185,-0.002314815,1,0,0,targImage,,,,,,,1.6666,-0.375,c,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,12,1,39
,0,0.354166667,0.011574074,1,0,0,targImage,,,,,,,2.9998,0.375,n,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,39,1,39
,0,-0.372685185,0.008101852,1,0,0,targImage,,,,,,,2.9998,-0.375,c,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,0.138888889,-0.032407407,1,0,0,targImage,,,,,,,2.9998,0.125,b,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,38,1,39
,0,-0.337962963,-0.015046296,1,0,0,targImage,,,,,,,2.5554,-0.375,c,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,28,1,39
,0,-0.144675926,-0.030092593,1,0,0,targImage,,,,,,,2.7776,-0.125,v,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,33,1,39
,0,-0.173611111,0,1,0,0,targImage,,,,,,,2.9998,-0.125,v,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,-0.150462963,-0.006944444,1,0,0,targImage,,,,,,,2.3332,-0.125,v,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,25,1,39
,0,-0.145833333,0.001157407,1,0,0,targImage,,,,,,,2.5554,-0.125,v,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,29,1,39
,0,0.351851852,0.00462963,1,0,0,targImage,,,,,,,1.4444,0.375,n,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,11,1,39
,0,0.130787037,-0.028935185,1,0,0,targImage,,,,,,,1.8888,0.125,b,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,18,1,39
,0,-0.37037037,0.021990741,1,0,0,targImage,,,,,,,1,-0.375,c,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,0,1,39
,0,0.133101852,-0.030092593,1,0,0,targImage,,,,,,,2.5554,0.125,b,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,30,1,39
,0,-0.361111111,0.012731481,1,0,0,targImage,,,,,,,1.2222,-0.375,c,AS09,001,2022-01-20_12h45.36.147,choiceRTT,3.1.3,60,1,0,40,4,1,39
