response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.101111111,-0.035555556,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,0.317777778,-0.001111111,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,0.406666667,-0.052222222,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,-0.326666667,-0.045555556,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,-0.045555556,-0.012222222,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,0.095555556,0.01,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,-0.11,0.03,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,-0.341111111,-0.044444444,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,,,,,,
,0,-0.126666667,0.018888889,1,0,0,targImage,,,,,,,1.2222,-0.125,v,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,5,1,39
,0,-0.454444444,0.018888889,1,0,0,targImage,,,,,,,1.8888,-0.375,c,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,16,1,39
,0,0.095555556,0.011111111,1,0,0,targImage,,,,,,,1.4444,0.125,b,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,10,1,39
,0,0.134444444,-0.003333333,1,0,0,targImage,,,,,,,2.5554,0.125,b,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,30,1,39
,0,0.386666667,0.048888889,1,0,0,targImage,,,,,,,2.7776,0.375,n,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,35,1,39
,0,-0.292222222,0.001111111,1,0,0,targImage,,,,,,,2.111,-0.375,c,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,20,1,39
,0,0.09,-0.024444444,1,0,0,targImage,,,,,,,2.7776,0.125,b,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,-0.357777778,0.001111111,1,0,0,targImage,,,,,,,2.9998,-0.375,c,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,0.303333333,-0.03,1,0,0,targImage,,,,,,,1.2222,0.375,n,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,0.328888889,-0.06,1,0,0,targImage,,,,,,,2.9998,0.375,n,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,39,1,39
,0,-0.143333333,0.032222222,1,0,0,targImage,,,,,,,2.9998,-0.125,v,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,-0.168888889,-0.02,1,0,0,targImage,,,,,,,1,-0.125,v,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,1,1,39
,0,-0.107777778,-0.001111111,1,0,0,targImage,,,,,,,1.4444,-0.125,v,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,9,1,39
,0,0.336666667,0.01,1,0,0,targImage,,,,,,,2.5554,0.375,n,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,31,1,39
,0,-0.303333333,0.04,1,0,0,targImage,,,,,,,2.7776,-0.375,c,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,32,1,39
,0,0.11,0.033333333,1,0,0,targImage,,,,,,,1.6666,0.125,b,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,14,1,39
,0,-0.424444444,-0.014444444,1,0,0,targImage,,,,,,,2.3332,-0.375,c,BT,001,2022-01-20_12h46.12.180,choiceRTT,3.1.3,60,1,0,40,24,1,39
