response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.102777778,0.012962963,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,-0.312037037,0.014814815,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,0.332407407,0.015740741,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,0.371296296,0.00462963,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,-0.383333333,-0.001851852,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,-0.067592593,0.000925926,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,-0.119444444,0.025925926,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,0.159259259,-0.003703704,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,,,,,,
,0,-0.152777778,-0.003703704,1,0,0,targImage,,,,,,,2.3332,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,25,1,39
,0,0.090740741,-0.007407407,1,0,0,targImage,,,,,,,2.3332,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,26,1,39
,0,-0.106481481,-0.002777778,1,0,0,targImage,,,,,,,2.9998,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,-0.12962963,-0.002777778,1,0,0,targImage,,,,,,,1.2222,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,5,1,39
,0,0.365740741,-0.02962963,1,0,0,targImage,,,,,,,2.3332,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,27,1,39
,0,0.39537037,-0.024074074,1,0,0,targImage,,,,,,,2.9998,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,39,1,39
,0,-0.098148148,-0.02962963,1,0,0,targImage,,,,,,,1.6666,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,13,1,39
,0,0.183333333,-0.021296296,1,0,0,targImage,,,,,,,2.111,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,22,1,39
,0,0.137037037,-0.022222222,1,0,0,targImage,,,,,,,2.7776,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,0.137037037,-0.022222222,1,0,0,targImage,,,,,,,2.9998,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,38,1,39
,0,-0.439814815,-0.016666667,1,0,0,targImage,,,,,,,2.5554,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,28,1,39
,0,0.40462963,0.003703704,1,0,0,targImage,,,,,,,1,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,3,1,39
,0,-0.110185185,-0.008333333,1,0,0,targImage,,,,,,,1.4444,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,9,1,39
,0,0.093518519,0.00462963,1,0,0,targImage,,,,,,,2.5554,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,30,1,39
,0,0.397222222,0.023148148,1,0,0,targImage,,,,,,,1.4444,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,11,1,39
,0,0.175,0.002777778,1,0,0,targImage,,,,,,,1,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,2,1,39
,0,0.441666667,0.005555556,1,0,0,targImage,,,,,,,1.6666,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,15,1,39
,0,0.311111111,0.024074074,1,0,0,targImage,,,,,,,2.7776,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,35,1,39
,0,-0.118518519,-0.00462963,1,0,0,targImage,,,,,,,2.7776,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,33,1,39
,0,0.125925926,-0.012962963,1,0,0,targImage,,,,,,,1.6666,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,14,1,39
,0,0.125,-0.015740741,1,0,0,targImage,,,,,,,1.8888,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,18,1,39
,0,0.374074074,0.016666667,1,0,0,targImage,,,,,,,1.8888,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,19,1,39
,0,-0.396296296,0.008333333,1,0,0,targImage,,,,,,,2.111,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,20,1,39
,0,-0.381481481,-0.012962963,1,0,0,targImage,,,,,,,1,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,0,1,39
,0,-0.37037037,-0.009259259,1,0,0,targImage,,,,,,,1.4444,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,8,1,39
,0,0.374074074,0.011111111,1,0,0,targImage,,,,,,,2.111,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,23,1,39
,0,-0.357407407,-0.024074074,1,0,0,targImage,,,,,,,1.2222,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,4,1,39
,0,-0.17962963,-0.017592593,1,0,0,targImage,,,,,,,2.111,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,21,1,39
,0,-0.052777778,-0.005555556,1,0,0,targImage,,,,,,,1,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,1,1,39
,0,-0.469444444,-0.00462963,1,0,0,targImage,,,,,,,2.3332,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,24,1,39
,0,-0.424074074,-0.002777778,1,0,0,targImage,,,,,,,2.9998,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,-0.131481481,0.006481481,1,0,0,targImage,,,,,,,1.8888,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,17,1,39
,0,-0.440740741,-0.025,1,0,0,targImage,,,,,,,1.8888,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,16,1,39
,0,0.402777778,-0.009259259,1,0,0,targImage,,,,,,,2.5554,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,31,1,39
,0,-0.089814815,0.003703704,1,0,0,targImage,,,,,,,2.5554,-0.125,v,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,29,1,39
,0,-0.338888889,-0.035185185,1,0,0,targImage,,,,,,,2.7776,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,32,1,39
,0,0.091666667,-0.009259259,1,0,0,targImage,,,,,,,1.4444,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,10,1,39
,0,0.15,-0.022222222,1,0,0,targImage,,,,,,,1.2222,0.125,b,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,6,1,39
,0,0.340740741,-0.006481481,1,0,0,targImage,,,,,,,1.2222,0.375,n,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,-0.34537037,-0.028703704,1,0,0,targImage,,,,,,,1.6666,-0.375,c,1,001,2022-01-11_16h12.41.652,choiceRTT,3.1.3,60,1,0,40,12,1,39
