response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,0.133229167,-0.065013021,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,-0.420698785,-0.011032986,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,0.362578125,-0.011571181,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,-0.311545139,0.016158854,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,0.101640625,0.021896701,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,0.323302951,0.009157986,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,-0.181605903,-0.006909722,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,-0.132578125,-0.029583333,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,,,,,,
,0,0.089800347,-0.034739583,1,0,0,targImage,,,,,,,2.7776,0.125,b,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,-0.35078125,-0.027304688,1,0,0,targImage,,,,,,,1,-0.375,c,lilyb,001,2022-01-20_12h51.23.273,choiceRTT,3.1.3,60,1,0,40,0,1,39
