response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,-0.11,-0.002222222,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,0.357777778,0.002222222,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,-0.385555556,-0.011111111,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,0.374444444,-0.008888889,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,0.142222222,0,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,-0.126666667,0.005555556,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,-0.324444444,0.012222222,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,0.067777778,-0.001111111,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,,,,,,
,0,0.408888889,-0.026666667,1,0,0,targImage,,,,,,,1.4444,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,11,1,39
,0,0.127777778,-0.001111111,1,0,0,targImage,,,,,,,2.111,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,22,1,39
,0,-0.097777778,0,1,0,0,targImage,,,,,,,2.9998,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,0.323333333,0.044444444,1,0,0,targImage,,,,,,,2.9998,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,39,1,39
,0,-0.383333333,0.002222222,1,0,0,targImage,,,,,,,2.5554,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,28,1,39
,0,0.415555556,-0.025555556,1,0,0,targImage,,,,,,,1.2222,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,0.355555556,-0.007777778,1,0,0,targImage,,,,,,,2.7776,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,35,1,39
,0,-0.32,-0.006666667,1,0,0,targImage,,,,,,,2.9998,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,0.05,-0.013333333,1,0,0,targImage,,,,,,,1.2222,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,6,1,39
,0,0.07,-0.003333333,1,0,0,targImage,,,,,,,2.5554,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,30,1,39
,0,-0.3,-0.021111111,1,0,0,targImage,,,,,,,1.6666,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,12,1,39
,0,-0.1,0.008888889,1,0,0,targImage,,,,,,,2.7776,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,33,1,39
,0,0.416666667,0.013333333,1,0,0,targImage,,,,,,,2.111,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,23,1,39
,0,0.091111111,-0.021111111,1,0,0,targImage,,,,,,,1,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,2,1,39
,0,-0.381111111,-0.015555556,1,0,0,targImage,,,,,,,2.3332,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,24,1,39
,0,0.131111111,-0.001111111,1,0,0,targImage,,,,,,,1.4444,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,10,1,39
,0,-0.126666667,-0.016666667,1,0,0,targImage,,,,,,,1.4444,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,9,1,39
,0,-0.101111111,-0.023333333,1,0,0,targImage,,,,,,,1.6666,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,13,1,39
,0,0.142222222,0.01,1,0,0,targImage,,,,,,,2.9998,0.125,b,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,38,1,39
,0,-0.406666667,-0.045555556,1,0,0,targImage,,,,,,,1.2222,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,4,1,39
,0,-0.098888889,-0.036666667,1,0,0,targImage,,,,,,,1.8888,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,17,1,39
,0,0.326666667,0.006666667,1,0,0,targImage,,,,,,,2.5554,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,31,1,39
,0,-0.107777778,-0.011111111,1,0,0,targImage,,,,,,,2.111,-0.125,v,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,21,1,39
,0,0.337777778,-0.008888889,1,0,0,targImage,,,,,,,1.8888,0.375,n,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,19,1,39
,0,-0.366666667,0.03,1,0,0,targImage,,,,,,,2.111,-0.375,c,Liliana,001,2022-01-20_12h45.52.166,choiceRTT,3.1.3,60,1,0,40,20,1,39
