keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.263888889,-0.252777778,1,0,0,5.291,plus_button,1,4.191,,0,0,0,7,1,1.1,images/target_plus.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,-0.003703704,-0.234259259,1,0,0,3.298,square_button,1,2.198,,0,1,1,5,1,1.1,images/target_square.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,-0.260185185,-0.283333333,1,0,0,2.265,cross_button,1,1.165,,0,2,2,0,1,1.1,images/target_cross.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,-0.035185185,-0.230555556,1,0,0,2.647,square_button,1,1.147,,0,3,3,2,1,1.5,images/target_square.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,-0.001851852,-0.271296296,1,0,0,1.964,square_button,1,0.664,,0,4,4,8,1,1.3,images/target_square.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,-0.271296296,-0.265740741,1,0,0,3.215,cross_button,1,1.715,,0,5,5,6,1,1.5,images/target_cross.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,-0.267592593,-0.266666667,1,0,0,2.298,cross_button,1,0.998,,0,6,6,3,1,1.3,images/target_cross.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,0.191666667,-0.244444444,1,0,0,2.281,plus_button,1,0.981,,0,7,7,1,1,1.3,images/target_plus.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,0.275,-0.267592593,1,0,0,2.182,plus_button,1,0.682,,0,8,8,4,1,1.5,images/target_plus.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,,,,,,,,,,
,0,0.207407407,-0.241666667,1,0,0,2.548,plus_button,0,1.248,,,,,,,1.3,images/target_cross.jpg,m,001,2022-05-08_09h16.13.965,choiceRTT,2021.2.3,Linux x86_64,59.88023952,,-0.005555556,-0.25462963,1,0,0,0,0,0,3,1
