keyResp.keys,keyResp.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.time,mouseResp.clicked_name,correctMouseResp,trialRespTimes,moveOnKeys.keys,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,PracticeLoop.ran,onsetTime,thisImage,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,ExptLoop.thisRepN,ExptLoop.thisTrialN,ExptLoop.thisN,ExptLoop.thisIndex,ExptLoop.ran
,0,0.246111111,-0.243333333,1,0,0,2.8604,plus_button,0,1.3604,,0,0,0,6,1,1.5,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,0.189444444,-0.246666734,1,0,0,2.3735,plus_button,1,0.8735,,0,1,1,4,1,1.5,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,-0.021666667,-0.256666667,1,0,0,2.195,square_button,1,1.095,,0,2,2,5,1,1.1,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,0.220555556,-0.254444444,1,0,0,1.9197,plus_button,1,0.8197,,0,3,3,7,1,1.1,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,-0.237222222,-0.264444444,1,0,0,1.9751,cross_button,0,0.6751,,0,4,4,8,1,1.3,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,-0.261666667,-0.25,1,0,0,2.2996,cross_button,0,0.7996,,0,5,5,2,1,1.5,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,0.020555556,-0.268888957,1,0,0,2.7734,square_button,0,1.4734,,0,6,6,3,1,1.3,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,0.231666667,-0.247777778,1,0,0,2.1032,plus_button,1,0.8032,,0,7,7,1,1,1.3,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,-0.355,-0.207777778,1,0,0,1.7095,cross_button,1,0.6095,,0,8,8,0,1,1.1,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,,,,,
,0,0.222777778,-0.253333333,1,0,0,2.0348,plus_button,1,0.9348,,,,,,,1.1,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,0.022777778,-0.237777778,1,0,0,0,0,0,7,1
,0,-0.030555488,-0.254444444,1,0,0,2.6197,square_button,1,1.1197,,,,,,,1.5,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,1,1,2,1
,0,0.221666667,-0.245555556,1,0,0,2.3629,plus_button,1,0.8629,,,,,,,1.5,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,2,2,4,1
,0,0.222777778,-0.247777778,1,0,0,1.8752,plus_button,1,0.5752,,,,,,,1.3,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,3,3,1,1
,0,-0.188333333,-0.254444444,1,0,0,3.2643,cross_button,1,1.7643,,,,,,,1.5,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,4,4,6,1
,0,-0.217222222,-0.268888957,1,0,0,2.688,cross_button,1,1.388,,,,,,,1.3,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,5,5,3,1
,0,0.021666667,-0.27,1,0,0,1.9072,square_button,1,0.6072,,,,,,,1.3,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,6,6,8,1
,0,-0.256111111,-0.246666734,1,0,0,1.6985,cross_button,1,0.5985,,,,,,,1.1,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,7,7,0,1
,0,-0.011666667,-0.272222222,1,0,0,2.3321,square_button,1,1.2321,,,,,,,1.1,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,0,8,8,5,1
,0,-0.226111111,-0.26,1,0,0,1.9522,cross_button,1,0.8522,,,,,,,1.1,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,0,9,0,1
,0,-0.009444444,-0.278888889,1,0,0,2.6433,square_button,1,1.3433,,,,,,,1.3,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,1,10,8,1
,0,0.315,-0.231111111,1,0,0,2.1316,plus_button,1,1.0316,,,,,,,1.1,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,2,11,7,1
,0,-0.221666667,-0.246666734,1,0,0,2.2207,cross_button,1,0.9207,,,,,,,1.3,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,3,12,3,1
,0,0.262777778,-0.234444444,1,0,0,2.776,plus_button,1,1.276,,,,,,,1.5,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,4,13,4,1
,0,-0.222777778,-0.261111111,1,0,0,2.5745,cross_button,1,1.0745,,,,,,,1.5,images/target_cross.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,5,14,6,1
,0,-0.232777778,-0.232222222,1,0,0,0.1751,cross_button,0,-1.1249,,,,,,,1.3,images/target_plus.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,6,15,1,1
,0,0.033888889,-0.241111179,1,0,0,1.7111,square_button,1,0.6111,,,,,,,1.1,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,7,16,5,1
,0,0.026111111,-0.262222222,1,0,0,2.7397,square_button,1,1.2397,,,,,,,1.5,images/target_square.jpg,15,001,2022-01-31_22h02.28.753,choiceRTT,2021.2.3,Linux armv8l,90.01710325,,,,,,,1,8,17,2,1
