response.keys,response.corr,mouseResp.x,mouseResp.y,mouseResp.leftButton,mouseResp.midButton,mouseResp.rightButton,mouseResp.clicked_name,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,practiceTrials.order,isi,xPos,corrAns,participant,session,date,expName,psychopyVersion,frameRate,mainTrials.thisRepN,mainTrials.thisTrialN,mainTrials.thisN,mainTrials.thisIndex,mainTrials.ran,mainTrials.order
,0,-0.032638889,-0.012543403,1,0,0,targImage,1,0,8,1,1,7,1,-0.125,v,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,-0.341497396,-0.003806424,1,0,0,targImage,1,0,8,4,1,7,1,-0.375,c,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,-0.115299479,0.027296007,1,0,0,targImage,1,0,8,5,1,7,1,-0.125,v,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,0.089657118,0.026046007,1,0,0,targImage,1,0,8,2,1,7,1,0.125,b,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,0.371597222,0.020655382,1,0,0,targImage,1,0,8,3,1,7,1,0.375,n,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,-0.436284722,-0.005533854,1,0,0,targImage,1,0,8,0,1,7,1,-0.375,c,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,0.144965278,0.008650174,1,0,0,targImage,1,0,8,6,1,7,1,0.125,b,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,0.458567708,0.031506076,1,0,0,targImage,1,0,8,7,1,7,1,0.375,n,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,,,,,,
,0,0.440585938,0.002747396,1,0,0,targImage,,,,,,,2.3332,0.375,n,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,27,1,39
,0,-0.089861111,0.011315104,1,0,0,targImage,,,,,,,2.5554,-0.125,v,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,29,1,39
,0,-0.461219618,-0.012825521,1,0,0,targImage,,,,,,,2.9998,-0.375,c,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,36,1,39
,0,0.162235243,0.023250868,1,0,0,targImage,,,,,,,1,0.125,b,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,2,1,39
,0,0.446775174,-0.026905382,1,0,0,targImage,,,,,,,1.8888,0.375,n,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,19,1,39
,0,-0.404388021,-0.005950521,1,0,0,targImage,,,,,,,1.2222,-0.375,c,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,4,1,39
,0,-0.132144097,0.007842882,1,0,0,targImage,,,,,,,2.3332,-0.125,v,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,25,1,39
,0,0.09233941,0.00578125,1,0,0,targImage,,,,,,,1.8888,0.125,b,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,18,1,39
,0,0.300551215,-0.022265625,1,0,0,targImage,,,,,,,1.2222,0.375,n,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,7,1,39
,0,-0.12921875,-0.00125434,1,0,0,targImage,,,,,,,2.111,-0.125,v,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,21,1,39
,0,0.366692708,0.04515191,1,0,0,targImage,,,,,,,1.6666,0.375,n,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,15,1,39
,0,-0.075177951,0.021866319,1,0,0,targImage,,,,,,,2.9998,-0.125,v,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,37,1,39
,0,0.12719184,-0.013689236,1,0,0,targImage,,,,,,,2.7776,0.125,b,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,34,1,39
,0,0.076827257,-0.006158854,1,0,0,targImage,,,,,,,1.4444,0.125,b,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,10,1,39
,0,-0.346966146,0.031627604,1,0,0,targImage,,,,,,,1.8888,-0.375,c,kj,001,2022-01-13_16h11.40.160,choiceRTT,3.1.3,60,1,0,40,16,1,39
