fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1,right,1,0.5789,0,12,12,23,1,stim/blank.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
1.55,right,1,0.5738,0,13,13,20,1,stim/lower.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
0.75,left,1,0.4513,0,14,14,1,1,stim/both.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
0.6,left,1,0.4904,0,15,15,17,1,stim/both.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
1,left,1,0.5293,0,16,16,18,1,stim/centre.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
1.2,right,1,0.4417,0,17,17,5,1,stim/both.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
1.25,right,1,0.3948,0,18,18,11,1,stim/blank.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
1.45,left,1,0.4342,0,19,19,13,1,stim/both.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
0.55,right,1,0.4518,0,20,20,9,1,stim/both.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
0.7,left,1,0.3525,0,21,21,2,1,stim/centre.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
0.7,right,0,0.5585,0,22,22,15,1,stim/blank.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
0.55,right,1,0.369,0,23,23,7,1,stim/blank.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,,,,,
0.95,left,0,0.3841,,,,,,stim/upper.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,space,3.693,0,0,0,24,1
1.1,left,1,0.4687,,,,,,stim/both.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,1,1,13,1
0.85,left,1,0.5118,,,,,,stim/blank.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,2,2,19,1
0.95,right,0,0.3765,,,,,,stim/blank.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,3,3,31,1
0.45,right,1,0.4678,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,4,4,36,1
1.25,right,1,0.4585,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,5,5,39,1
1.15,left,1,0.3754,,,,,,stim/lower.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,6,6,44,1
1.1,right,1,0.4845,,,,,,stim/blank.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,7,7,43,1
0.95,right,1,0.4542,,,,,,stim/lower.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,8,8,20,1
0.6,left,1,0.3845,,,,,,stim/upper.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,9,9,0,1
0.45,right,0,0.4365,,,,,,stim/lower.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,10,10,28,1
1.5,right,1,0.4522,,,,,,stim/both.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,11,11,37,1
1.25,left,1,0.3681,,,,,,stim/lower.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,12,12,12,1
0.7,left,1,0.4192,,,,,,stim/both.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,13,13,1,1
0.6,right,1,0.401,,,,,,stim/both.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,14,14,9,1
0.65,right,1,0.4518,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,15,15,38,1
0.45,right,1,0.3625,,,,,,stim/both.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,16,16,41,1
0.9,left,0,0.4233,,,,,,stim/both.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,17,17,25,1
1.35,right,1,0.5117,,,,,,stim/centre.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,18,18,42,1
1.3,right,1,0.5056,,,,,,stim/blank.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,19,19,23,1
1,right,1,0.407,,,,,,stim/both.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,20,20,5,1
1.05,left,1,0.6028,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,21,21,35,1
1.45,left,1,0.3966,,,,,,stim/blank.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,22,22,15,1
0.4,right,0,0.4348,,,,,,stim/centre.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,23,23,18,1
0.8,left,1,0.3933,,,,,,stim/both.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,24,24,33,1
0.6,left,1,0.5012,,,,,,stim/blank.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,25,25,47,1
1,right,1,0.4022,,,,,,stim/centre.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,26,26,10,1
0.75,left,1,0.4516,,,,,,stim/both.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,27,27,17,1
1.55,right,1,0.5008,,,,,,stim/centre.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,28,28,22,1
1,right,1,0.4263,,,,,,stim/upper.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,29,29,40,1
1.5,left,1,0.4516,,,,,,stim/upper.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,30,30,16,1
1.2,left,1,0.5175,,,,,,stim/blank.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,31,31,3,1
1.3,right,1,0.5016,,,,,,stim/blank.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,32,32,27,1
1.1,left,1,0.645,,,,,,stim/centre.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,33,33,2,1
1.1,right,1,0.5511,,,,,,stim/centre.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,34,34,26,1
1.5,right,1,0.4512,,,,,,stim/centre.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,35,35,6,1
0.6,,0,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,36,36,32,1
1,,0,,,,,,,stim/lower.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,37,37,4,1
1.05,,0,,,,,,,stim/both.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,38,38,21,1
1.55,,0,,,,,,,stim/centre.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,39,39,30,1
0.45,,0,,,,,,,stim/blank.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,40,40,7,1
1.35,left,1,0.5768,,,,,,stim/centre.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,41,41,46,1
0.7,left,1,1.4842,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,42,42,34,1
1.2,,0,,,,,,,stim/both.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,43,43,45,1
0.7,,0,,,,,,,stim/centre.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,44,44,14,1
0.45,,0,,,,,,,stim/blank.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,45,45,11,1
1.1,,0,,,,,,,stim/upper.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,46,46,8,1
0.55,,0,,,,,,,stim/both.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,0,47,47,29,1
0.85,,0,,,,,,,stim/lower.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,0,48,44,1
0.5,left,1,1.3177,,,,,,stim/centre.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,1,49,18,1
1.45,right,1,0.4515,,,,,,stim/blank.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,2,50,7,1
0.9,left,1,0.5063,,,,,,stim/blank.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,3,51,47,1
1.45,right,1,0.3673,,,,,,stim/both.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,4,52,41,1
1.5,right,0,0.368,,,,,,stim/both.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,5,53,1,1
0.5,right,1,0.4344,,,,,,stim/centre.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,6,54,6,1
1,left,1,0.4404,,,,,,stim/centre.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,7,55,46,1
0.4,left,0,0.5223,,,,,,stim/blank.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,8,56,27,1
0.6,right,1,0.4676,,,,,,stim/centre.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,9,57,10,1
0.7,,0,,,,,,,stim/upper.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,10,58,8,1
1,,0,,,,,,,stim/centre.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,11,59,2,1
1.4,,0,,,,,,,stim/both.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,12,60,29,1
0.55,,0,,,,,,,stim/both.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,13,61,37,1
0.95,,0,,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,14,62,34,1
0.45,,0,,,,,,,stim/blank.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,15,63,23,1
0.5,,0,,,,,,,stim/both.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,16,64,13,1
0.6,,0,,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,17,65,38,1
1.55,,0,,,,,,,stim/blank.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,18,66,19,1
1,,0,,,,,,,stim/lower.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,19,67,4,1
1.1,,0,,,,,,,stim/both.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,20,68,17,1
0.9,,0,,,,,,,stim/upper.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,21,69,40,1
0.5,,0,,,,,,,stim/lower.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,22,70,12,1
1.3,,0,,,,,,,stim/upper.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,23,71,0,1
1.3,,0,,,,,,,stim/both.png,stim/neutralRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,24,72,45,1
0.75,,0,,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,25,73,32,1
1.2,,0,,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,26,74,36,1
1.45,,0,,,,,,,stim/centre.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,27,75,26,1
1,,0,,,,,,,stim/centre.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,28,76,14,1
1.25,,0,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,29,77,22,1
0.75,,0,,,,,,,stim/blank.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,30,78,43,1
0.7,,0,,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,31,79,39,1
0.4,,0,,,,,,,stim/upper.png,stim/incongLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,32,80,16,1
0.9,,0,,,,,,,stim/lower.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,33,81,28,1
1.2,,0,,,,,,,stim/lower.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,34,82,20,1
0.95,,0,,,,,,,stim/blank.png,stim/congRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,35,83,15,1
1.15,,0,,,,,,,stim/both.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,36,84,33,1
1.25,,0,,,,,,,stim/upper.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,37,85,24,1
0.8,,0,,,,,,,stim/blank.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,38,86,11,1
0.45,,0,,,,,,,stim/both.png,stim/congRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,39,87,9,1
0.9,,0,,,,,,,stim/centre.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,40,88,30,1
0.95,,0,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,41,89,42,1
0.75,,0,,,,,,,stim/both.png,stim/congLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,42,90,5,1
1.5,,0,,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,43,91,35,1
1,,0,,,,,,,stim/blank.png,stim/incongRight.png,left,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,44,92,31,1
0.45,,0,,,,,,,stim/both.png,stim/incongRight.png,right,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,45,93,25,1
0.4,,0,,,,,,,stim/both.png,stim/incongLeft.png,right,180,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,46,94,21,1
0.65,,0,,,,,,,stim/blank.png,stim/congLeft.png,left,0,100,001,2022-03-08_12h57.01.343,ANT,2021.2.3,Win32,60.47777442,,,1,47,95,3,1
