fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1.4,left,0,0.372,0,16,16,8,1,stim/upper.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
1.5,right,1,0.752,0,17,17,20,1,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
1.3,left,1,0.683,0,18,18,13,1,stim/both.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
1.45,right,0,0.52,0,19,19,18,1,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
1.2,left,1,0.605,0,20,20,3,1,stim/blank.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
0.4,left,1,0.819,0,21,21,16,1,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
0.55,left,1,0.686,0,22,22,1,1,stim/both.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
1.4,right,1,0.65,0,23,23,11,1,stim/blank.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,,,,,
1.25,left,0,1.184,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,space,10.532,0,0,0,27,1
1.35,right,1,0.921,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,1,1,21,1
1.4,left,1,0.705,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,2,2,12,1
1.4,right,0,0.603,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,3,3,19,1
1.05,left,1,0.852,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,4,4,31,1
1.2,right,1,0.668,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,5,5,7,1
0.7,right,1,0.619,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,6,6,9,1
0.4,left,1,0.875,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,7,7,45,1
1.5,left,1,0.717,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,8,8,32,1
1.1,left,1,1.048,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,9,9,29,1
0.5,right,1,0.756,,,,,,stim/centre.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,10,10,42,1
0.75,right,1,0.969,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,11,11,38,1
0.8,right,1,0.82,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,12,12,22,1
1.45,right,1,0.786,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,13,13,43,1
1.3,right,1,0.67,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,14,14,23,1
0.9,left,1,0.668,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,15,15,14,1
1.15,right,1,0.817,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,16,16,8,1
1.55,right,1,0.786,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,17,17,24,1
0.75,right,1,0.752,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,18,18,25,1
1.3,left,1,0.889,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,19,19,2,1
0.75,left,1,0.733,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,20,20,16,1
0.95,right,1,0.6,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,21,21,10,1
0.8,right,1,0.718,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,22,22,20,1
0.7,left,1,0.708,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,23,23,30,1
1.15,right,1,0.651,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,24,24,11,1
0.85,right,1,0.684,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,25,25,5,1
0.75,right,1,0.716,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,26,26,40,1
0.75,left,1,0.684,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,27,27,34,1
0.5,left,1,0.686,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,28,28,47,1
0.8,left,1,0.618,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,29,29,13,1
0.95,right,1,0.752,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,30,30,39,1
1.2,left,1,0.717,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,31,31,44,1
0.85,left,1,0.588,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,32,32,33,1
0.4,left,1,0.619,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,33,33,46,1
1.05,right,1,0.55,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,34,34,37,1
0.95,right,1,0.618,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,35,35,41,1
0.5,right,1,0.635,,,,,,stim/lower.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,36,36,4,1
1.45,right,1,0.833,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,37,37,26,1
0.85,left,1,0.734,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,38,38,17,1
1.1,left,1,0.534,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,39,39,35,1
1.5,left,1,0.618,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,40,40,15,1
1,right,1,0.569,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,41,41,36,1
0.65,left,1,0.516,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,42,42,0,1
0.6,left,1,0.601,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,43,43,28,1
0.55,left,1,0.521,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,44,44,1,1
0.65,left,1,0.436,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,45,45,3,1
1.2,left,1,0.754,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,46,46,18,1
1,right,1,0.636,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,0,47,47,6,1
1.5,left,1,0.572,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,0,48,33,1
1.15,right,1,0.634,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,1,49,5,1
1,left,1,0.556,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,2,50,46,1
0.8,left,1,0.719,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,3,51,16,1
1.1,right,1,0.703,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,4,52,39,1
1,right,1,0.784,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,5,53,22,1
1.45,left,1,0.656,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,6,54,45,1
0.65,left,1,0.552,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,7,55,44,1
1.1,right,1,0.638,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,8,56,41,1
0.7,left,0,0.501,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,9,57,24,1
1.5,right,1,0.602,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,10,58,6,1
0.95,left,1,0.734,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,11,59,29,1
1.1,right,1,0.668,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,12,60,37,1
0.4,left,1,0.718,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,13,61,35,1
0.75,left,1,0.589,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,14,62,15,1
0.95,left,1,0.537,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,15,63,0,1
0.5,right,1,0.686,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,16,64,43,1
1.35,left,1,0.538,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,17,65,14,1
0.45,right,1,0.687,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,18,66,40,1
1.55,right,1,0.717,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,19,67,25,1
1.1,right,1,0.55,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,20,68,9,1
1.4,left,1,0.673,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,21,69,18,1
1.4,right,1,0.735,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,22,70,20,1
1.4,right,1,0.685,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,23,71,21,1
1.55,right,1,0.751,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,24,72,23,1
1.35,right,1,0.706,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,25,73,26,1
1.1,left,1,0.539,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,26,74,1,1
0.9,left,1,0.8,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,27,75,30,1
0.45,left,1,1.317,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,28,76,34,1
1.45,right,1,0.568,,,,,,stim/lower.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,29,77,4,1
1.2,right,1,0.518,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,30,78,36,1
0.55,left,1,0.752,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,31,79,19,1
1.15,right,1,0.569,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,32,80,8,1
0.6,left,1,0.7,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,33,81,17,1
1.2,left,1,0.624,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,34,82,47,1
1.3,right,1,0.703,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,35,83,27,1
1.1,left,1,0.718,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,36,84,2,1
1.05,left,1,0.783,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,37,85,28,1
1.1,left,1,0.707,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,38,86,31,1
0.7,right,1,0.685,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,39,87,11,1
0.6,right,1,0.673,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,40,88,10,1
0.45,left,1,0.667,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,41,89,32,1
1.35,left,1,0.541,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,42,90,3,1
0.7,left,1,0.54,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,43,91,13,1
0.65,left,0,0.384,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,44,92,38,1
1.05,right,1,0.588,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,45,93,7,1
1.35,,0,,,,,,,stim/centre.png,stim/neutralRight.png,right,0,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,46,94,42,1
0.4,,0,,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2022-04-26_17h13.45.316,ANT,2021.2.3,Win32,60.0240096,,,1,47,95,12,1
