fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1.45,left,1,0.386,0,15,15,2,1,stim/centre.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
0.5,right,1,0.4255,0,16,16,7,1,stim/blank.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
1.55,right,1,0.3509,0,17,17,9,1,stim/both.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
0.95,left,1,0.5732,0,18,18,17,1,stim/both.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
0.45,left,1,0.4236,0,19,19,0,1,stim/upper.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
1.4,right,1,0.3777,0,20,20,4,1,stim/lower.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
1.5,right,1,0.4025,0,21,21,6,1,stim/centre.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
0.95,left,1,0.3915,0,22,22,14,1,stim/centre.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
0.95,right,1,0.7019,0,23,23,20,1,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,,,,,
1.05,left,1,0.3385,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,space,5.2245,0,0,0,2,1
1.05,left,1,0.6848,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,1,1,28,1
1.15,right,1,0.5325,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,2,2,25,1
1.15,right,1,0.6345,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,3,3,39,1
1.1,left,1,0.4764,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,4,4,46,1
0.55,left,1,0.4783,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,5,5,32,1
0.4,right,1,0.718,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,6,6,26,1
1.35,right,1,0.6009,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,7,7,23,1
1.4,left,1,0.434,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,8,8,0,1
0.45,right,1,0.6006,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,9,9,20,1
1.2,right,1,0.5079,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,10,10,38,1
0.4,right,1,0.6507,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,11,11,24,1
0.6,right,1,0.395,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,12,12,10,1
0.75,right,1,0.5203,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,13,13,27,1
0.6,left,1,0.7336,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,14,14,30,1
1,right,1,0.4129,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,15,15,41,1
0.65,left,1,0.4785,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,16,16,3,1
1.45,left,1,0.62,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,17,17,18,1
0.85,right,1,0.5007,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,18,18,43,1
1.25,left,1,0.4402,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,19,19,12,1
1.1,left,1,0.7423,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,20,20,29,1
0.9,right,1,0.3838,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,21,21,9,1
0.95,left,1,0.4048,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,22,22,13,1
0.65,left,1,0.4613,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,23,23,34,1
0.5,right,1,0.6339,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,24,24,22,1
0.55,right,1,0.4164,,,,,,stim/centre.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,25,25,42,1
0.4,left,1,0.7035,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,26,26,31,1
1.25,right,1,0.3843,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,27,27,8,1
0.95,right,1,0.4338,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,28,28,11,1
0.9,left,1,0.4006,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,29,29,14,1
1.5,right,1,0.3846,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,30,30,5,1
1.35,left,1,0.4932,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,31,31,44,1
0.65,right,0,0.3869,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,32,32,17,1
0.65,right,1,0.4516,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,33,33,36,1
1.45,left,1,0.5167,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,34,34,16,1
0.55,right,1,0.6269,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,35,35,21,1
1,right,1,0.4852,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,36,36,7,1
1.2,right,1,0.4771,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,37,37,6,1
1.1,right,1,0.4505,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,38,38,40,1
1.5,left,1,0.5419,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,39,39,19,1
0.5,right,1,0.4674,,,,,,stim/lower.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,40,40,4,1
0.45,left,1,0.455,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,41,41,35,1
1.25,right,1,0.3733,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,42,42,37,1
0.6,left,1,0.4738,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,43,43,47,1
0.9,left,1,0.4375,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,44,44,33,1
1.25,left,1,0.4846,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,45,45,15,1
1.25,left,1,0.3861,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,46,46,45,1
0.55,left,1,0.3996,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,0,47,47,1,1
1.35,left,1,0.4217,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,0,48,34,1
0.85,left,1,0.5507,,,,,,stim/blank.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,1,49,19,1
1,right,1,0.3859,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,2,50,5,1
0.8,right,1,0.3419,,,,,,stim/upper.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,3,51,8,1
1.45,left,0,0.377,,,,,,stim/both.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,4,52,21,1
1.15,right,1,0.4342,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,5,53,11,1
0.45,right,1,0.3746,,,,,,stim/both.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,6,54,9,1
0.45,right,1,0.3689,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,7,55,10,1
1.3,left,1,0.4503,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,8,56,0,1
1,left,1,0.3953,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,9,57,2,1
1.3,right,1,0.4507,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,10,58,39,1
0.95,right,1,0.5897,,,,,,stim/blank.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,11,59,23,1
1.05,right,1,0.3591,,,,,,stim/blank.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,12,60,7,1
0.65,left,1,0.3542,,,,,,stim/blank.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,13,61,3,1
0.55,right,1,0.6836,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,14,62,40,1
0.8,right,1,0.4834,,,,,,stim/lower.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,15,63,4,1
1.1,left,1,0.4353,,,,,,stim/lower.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,16,64,12,1
1,left,1,0.3895,,,,,,stim/centre.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,17,65,46,1
0.7,left,1,0.4004,,,,,,stim/centre.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,18,66,14,1
0.7,right,1,0.3715,,,,,,stim/centre.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,19,67,42,1
1.35,left,0,0.3705,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,20,68,22,1
1.3,right,1,0.635,,,,,,stim/lower.png,stim/incongLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,21,69,20,1
0.95,right,0,0.3747,,,,,,stim/both.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,22,70,29,1
0.8,left,1,0.6274,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,23,71,30,1
1.35,left,1,0.4402,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,24,72,44,1
1.55,right,1,0.4027,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,25,73,43,1
0.75,left,1,0.4242,,,,,,stim/blank.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,26,74,35,1
1.35,left,1,0.5896,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,27,75,17,1
0.8,right,1,0.3847,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,28,76,38,1
0.85,right,1,0.5936,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,29,77,27,1
0.95,left,1,0.4169,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,30,78,45,1
0.7,left,1,0.3805,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,31,79,1,1
1.25,right,0,0.4068,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,32,80,18,1
1.25,left,1,0.384,,,,,,stim/both.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,33,81,33,1
1.15,right,1,0.5004,,,,,,stim/upper.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,34,82,24,1
1.55,right,1,0.453,,,,,,stim/centre.png,stim/congLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,35,83,6,1
1.2,right,1,0.5836,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,36,84,25,1
1,left,1,0.7016,,,,,,stim/lower.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,37,85,28,1
0.7,left,1,0.5901,,,,,,stim/upper.png,stim/incongLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,38,86,16,1
1.2,right,1,0.5379,,,,,,stim/lower.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,39,87,36,1
1.2,left,1,0.5201,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,40,88,13,1
1.1,left,1,0.6675,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,41,89,31,1
1.55,right,1,0.6485,,,,,,stim/centre.png,stim/incongRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,42,90,26,1
1.25,left,1,0.4614,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,43,91,15,1
0.55,right,1,0.4243,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,44,92,37,1
1.1,left,1,0.3991,,,,,,stim/upper.png,stim/neutralLeft.png,left,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,45,93,32,1
1.15,left,1,0.404,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,46,94,47,1
1.1,right,1,0.3718,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-02-08_15h08.54.700,ANT,2021.2.3,Win32,59.88382538,,,1,47,95,41,1
