fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
1.45,left,1,0.632,,,,,,stim/blank.png,stim/incongRight.png,left,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,6,6,31,1
0.85,left,1,0.43,,,,,,stim/lower.png,stim/neutralRight.png,left,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,7,7,44,1
0.95,left,1,0.401,,,,,,stim/both.png,stim/neutralRight.png,left,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,8,8,45,1
0.4,left,1,0.425,,,,,,stim/both.png,stim/congRight.png,left,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,9,9,13,1
0.8,right,0,0.424,,,,,,stim/both.png,stim/incongLeft.png,left,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,10,10,17,1
1.4,right,1,0.506,,,,,,stim/both.png,stim/neutralLeft.png,right,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,11,11,37,1
0.8,left,1,0.481,,,,,,stim/centre.png,stim/neutralLeft.png,left,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,12,12,34,1
0.95,right,1,0.46,,,,,,stim/both.png,stim/neutralRight.png,right,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,13,13,41,1
1.35,right,1,0.481,,,,,,stim/blank.png,stim/congRight.png,right,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,14,14,11,1
1.2,right,1,0.467,,,,,,stim/blank.png,stim/neutralRight.png,right,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,15,15,43,1
1.3,right,1,0.642,,,,,,stim/both.png,stim/incongRight.png,right,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,16,16,25,1
1.2,left,1,0.477,,,,,,stim/blank.png,stim/congRight.png,left,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,17,17,15,1
1.35,left,1,0.649,,,,,,stim/centre.png,stim/incongLeft.png,left,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,18,18,18,1
0.6,right,1,0.514,,,,,,stim/centre.png,stim/congRight.png,right,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,19,19,10,1
0.85,right,1,0.484,,,,,,stim/centre.png,stim/neutralLeft.png,right,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,20,20,38,1
1,right,1,0.592,,,,,,stim/blank.png,stim/incongRight.png,right,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,21,21,27,1
0.8,left,1,0.427,,,,,,stim/both.png,stim/congLeft.png,left,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,22,22,1,1
1.35,left,1,0.466,,,,,,stim/blank.png,stim/neutralRight.png,left,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,23,23,47,1
0.75,left,0,0.398,,,,,,stim/centre.png,stim/incongLeft.png,right,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,24,24,22,1
0.9,right,1,0.448,,,,,,stim/both.png,stim/congLeft.png,right,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,25,25,5,1
0.9,right,1,0.546,,,,,,stim/upper.png,stim/neutralRight.png,right,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,26,26,40,1
1,left,1,0.393,,,,,,stim/upper.png,stim/congLeft.png,left,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,27,27,0,1
1.4,,0,,,,,,,stim/centre.png,stim/congLeft.png,left,0,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,28,28,2,1
1.15,,0,,,,,,,stim/centre.png,stim/incongRight.png,left,180,,001,2022-02-24_11h58.56,ANT,2021.2.3,MacIntel,58.82352941,,,0,29,29,30,1
