fixDuration,resp.keys,resp.corr,resp.rt,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,pracLoop.ran,cue,tar,corrAns,targOrientation,participant,session,date,expName,psychopyVersion,OS,frameRate,instResp.keys,instResp.rt,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,mainLoop.ran
0.95,left,1,0.51,0,18,18,12,1,stim/lower.png,stim/congRight.png,left,180,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,,,,,
0.5,right,1,0.573,0,19,19,23,1,stim/blank.png,stim/incongLeft.png,right,180,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,,,,,
1.2,left,1,0.661,0,20,20,16,1,stim/upper.png,stim/incongLeft.png,left,0,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,,,,,
0.5,left,1,0.591,0,21,21,18,1,stim/centre.png,stim/incongLeft.png,left,0,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,,,,,
0.65,left,1,0.597,0,22,22,3,1,stim/blank.png,stim/congLeft.png,left,0,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,,,,,
1.5,right,1,0.417,0,23,23,11,1,stim/blank.png,stim/congRight.png,right,0,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,,,,,
0.6,right,1,1.064,,,,,,stim/blank.png,stim/neutralLeft.png,right,180,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,space,55.769,0,0,0,39,1
1.4,left,1,0.522,,,,,,stim/both.png,stim/neutralLeft.png,left,0,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,0,1,1,33,1
0.4,right,1,0.463,,,,,,stim/both.png,stim/neutralLeft.png,right,180,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,0,2,2,37,1
0.45,left,0,0.422,,,,,,stim/both.png,stim/incongLeft.png,right,180,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,0,3,3,21,1
1.45,,0,,,,,,,stim/centre.png,stim/incongLeft.png,left,0,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,0,4,4,18,1
1,,0,,,,,,,stim/blank.png,stim/congLeft.png,right,180,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,0,5,5,7,1
1.4,,0,,,,,,,stim/centre.png,stim/incongLeft.png,right,180,asdfa,001,2022-03-29_13h18.17.086,ANT,2021.2.3,MacIntel,58.82352941,,,0,6,6,22,1
